ID caso,Año de los casos,Rango de edad de la victima,Departamento,Mes,Casos atendidos segun su mes,Casos atendidos segun el rango de edad,Casos atendidos segun el año,Casos mas repotados segun el tipo de violencia,Acciones preventivas por año,Casos mas atendidos segun autodentificadores étnicos,Centros mas utilizados
21,2018,30+,Pasco,noviembre,651,127,25638,psicológica,573,mestizo,regular
21,2018,30+,Pasco,diciembre,760,353,25638,psicológica,451,mestizo,regular
21,2023,0-5,Pasco,enero,315,297,9706,psicológica,262,mestizo,comisaria
21,2023,0-5,Pasco,febrero,684,674,9706,sexual,648,mestizo,regular
21,2023,0-5,Pasco,marzo,667,447,9706,psicológica,227,mestizo,comisaria
21,2023,0-5,Pasco,abril,775,523,9706,física,511,mestizo,comisaria
21,2023,6-11,Pasco,enero,540,282,9706,psicológica,317,mestizo,regular
21,2023,6-11,Pasco,febrero,137,183,9706,económica,151,mestizo,comisaria
21,2023,6-11,Pasco,marzo,611,141,9706,psicológica,127,mestizo,regular
21,2023,6-11,Pasco,abril,64,212,9706,psicológica,627,mestizo,regular
21,2023,12-17,Pasco,enero,519,318,9706,psicológica,257,mestizo,comisaria
21,2023,12-17,Pasco,febrero,395,229,9706,física,418,mestizo,regular
21,2023,12-17,Pasco,marzo,528,511,9706,psicológica,290,quechua,regular
21,2023,12-17,Pasco,abril,366,270,9706,psicológica,620,mestizo,comisaria
21,2023,18-29,Pasco,enero,698,621,9706,psicológica,496,mestizo,regular
21,2023,18-29,Pasco,febrero,396,474,9706,física,358,quechua,regular
21,2023,18-29,Pasco,marzo,380,388,9706,psicológica,264,quechua,regular
21,2023,18-29,Pasco,abril,247,150,9706,sexual,397,quechua,regular
21,2023,30+,Pasco,enero,712,288,9706,física,284,mestizo,regular
21,2023,30+,Pasco,febrero,246,144,9706,física,289,mestizo,comisaria
21,2023,30+,Pasco,marzo,98,134,9706,física,448,mestizo,regular
21,2023,30+,Pasco,abril,99,564,9706,física,579,mestizo,comisaria
22,2021,0-5,Huancavelica,enero,328,508,25774,física,511,mestizo,comisaria
22,2021,0-5,Huancavelica,febrero,224,472,25774,física,149,mestizo,regular
22,2021,0-5,Huancavelica,marzo,462,123,25774,psicológica,362,mestizo,regular
22,2021,0-5,Huancavelica,abril,235,388,25774,psicológica,247,mestizo,regular
22,2021,0-5,Huancavelica,mayo,778,615,25774,económica,268,aimara,comisaria
22,2021,0-5,Huancavelica,junio,136,498,25774,psicológica,243,mestizo,comisaria
22,2021,0-5,Huancavelica,julio,781,622,25774,psicológica,403,mestizo,regular
22,2021,0-5,Huancavelica,agosto,152,322,25774,psicológica,612,mestizo,comisaria
22,2021,0-5,Huancavelica,septiembre,595,203,25774,física,609,quechua,comisaria
22,2021,0-5,Huancavelica,octubre,327,668,25774,psicológica,180,mestizo,comisaria
22,2021,0-5,Huancavelica,noviembre,791,192,25774,física,300,mestizo,regular
22,2021,0-5,Huancavelica,diciembre,526,287,25774,psicológica,303,mestizo,regular
22,2021,6-11,Huancavelica,enero,669,514,25774,psicológica,224,mestizo,regular
22,2021,6-11,Huancavelica,febrero,715,110,25774,psicológica,220,mestizo,regular
22,2021,6-11,Huancavelica,marzo,442,327,25774,física,428,quechua,comisaria
22,2021,6-11,Huancavelica,abril,144,678,25774,sexual,460,mestizo,regular
22,2021,6-11,Huancavelica,mayo,129,98,25774,psicológica,361,quechua,regular
22,2021,6-11,Huancavelica,junio,318,684,25774,psicológica,287,mestizo,comisaria
22,2021,6-11,Huancavelica,julio,201,467,25774,física,451,mestizo,comisaria
22,2021,6-11,Huancavelica,agosto,112,353,25774,psicológica,194,mestizo,comisaria
22,2021,6-11,Huancavelica,septiembre,217,392,25774,sexual,222,mestizo,comisaria
22,2021,6-11,Huancavelica,octubre,717,566,25774,psicológica,285,mestizo,comisaria
22,2021,6-11,Huancavelica,noviembre,793,203,25774,física,515,mestizo,regular
22,2021,6-11,Huancavelica,diciembre,356,601,25774,psicológica,600,mestizo,regular
22,2021,12-17,Huancavelica,enero,470,566,25774,psicológica,610,mestizo,regular
22,2021,12-17,Huancavelica,febrero,493,603,25774,psicológica,253,mestizo,comisaria
22,2021,12-17,Huancavelica,marzo,733,687,25774,psicológica,464,mestizo,regular
22,2021,12-17,Huancavelica,abril,708,257,25774,psicológica,577,mestizo,regular
22,2021,12-17,Huancavelica,mayo,510,515,25774,física,644,mestizo,comisaria
22,2021,12-17,Huancavelica,junio,721,432,25774,física,464,mestizo,regular
22,2021,12-17,Huancavelica,julio,424,500,25774,psicológica,575,mestizo,regular
22,2021,12-17,Huancavelica,agosto,231,102,25774,física,346,mestizo,regular
22,2021,12-17,Huancavelica,septiembre,426,680,25774,psicológica,661,mestizo,regular
22,2021,12-17,Huancavelica,octubre,188,688,25774,psicológica,544,mestizo,regular
22,2021,12-17,Huancavelica,noviembre,319,631,25774,psicológica,388,mestizo,regular
22,2021,12-17,Huancavelica,diciembre,643,611,25774,psicológica,358,mestizo,regular
22,2021,18-29,Huancavelica,enero,323,292,25774,psicológica,348,mestizo,regular
22,2021,18-29,Huancavelica,febrero,754,199,25774,psicológica,419,mestizo,regular
22,2021,18-29,Huancavelica,marzo,599,194,25774,psicológica,564,mestizo,regular
22,2021,18-29,Huancavelica,abril,55,297,25774,física,276,mestizo,regular
22,2021,18-29,Huancavelica,mayo,701,115,25774,psicológica,569,mestizo,regular
22,2021,18-29,Huancavelica,junio,623,205,25774,física,322,mestizo,regular
22,2021,18-29,Huancavelica,julio,759,140,25774,sexual,201,quechua,regular
22,2021,18-29,Huancavelica,agosto,598,238,25774,física,137,mestizo,comisaria
22,2021,18-29,Huancavelica,septiembre,149,392,25774,física,156,mestizo,regular
22,2021,18-29,Huancavelica,octubre,413,216,25774,psicológica,230,mestizo,regular
22,2021,18-29,Huancavelica,noviembre,716,297,25774,física,469,mestizo,comisaria
22,2021,18-29,Huancavelica,diciembre,73,295,25774,psicológica,575,mestizo,regular
22,2021,30+,Huancavelica,enero,485,615,25774,psicológica,316,mestizo,regular
22,2021,30+,Huancavelica,febrero,108,463,25774,física,489,mestizo,regular
22,2021,30+,Huancavelica,marzo,615,494,25774,psicológica,201,quechua,regular
22,2021,30+,Huancavelica,abril,719,450,25774,psicológica,611,mestizo,comisaria
22,2021,30+,Huancavelica,mayo,209,412,25774,psicológica,544,mestizo,comisaria
22,2021,30+,Huancavelica,junio,393,592,25774,psicológica,635,mestizo,regular
22,2021,30+,Huancavelica,julio,667,579,25774,física,135,mestizo,regular
22,2021,30+,Huancavelica,agosto,124,675,25774,física,290,mestizo,regular
22,2021,30+,Huancavelica,septiembre,61,604,25774,física,575,mestizo,regular
22,2021,30+,Huancavelica,octubre,625,98,25774,psicológica,622,mestizo,regular
22,2021,30+,Huancavelica,noviembre,280,453,25774,psicológica,187,mestizo,comisaria
22,2021,30+,Huancavelica,diciembre,592,415,25774,física,299,mestizo,regular
22,2022,0-5,Huancavelica,enero,347,586,31472,psicológica,550,mestizo,comisaria
22,2022,0-5,Huancavelica,febrero,449,329,31472,psicológica,183,mestizo,regular
22,2022,0-5,Huancavelica,marzo,130,637,31472,física,357,mestizo,comisaria
22,2022,0-5,Huancavelica,abril,401,271,31472,psicológica,548,mestizo,regular
22,2022,0-5,Huancavelica,mayo,623,662,31472,física,378,mestizo,regular
22,2022,0-5,Huancavelica,junio,146,299,31472,económica,247,blanco,regular
22,2022,0-5,Huancavelica,julio,632,186,31472,psicológica,194,mestizo,regular
22,2022,0-5,Huancavelica,agosto,603,286,31472,física,482,mestizo,regular
22,2022,0-5,Huancavelica,septiembre,54,620,31472,psicológica,226,mestizo,regular
22,2022,0-5,Huancavelica,octubre,766,219,31472,psicológica,451,mestizo,regular
22,2022,0-5,Huancavelica,noviembre,428,292,31472,psicológica,275,mestizo,comisaria
22,2022,0-5,Huancavelica,diciembre,311,643,31472,psicológica,139,mestizo,comisaria
22,2022,6-11,Huancavelica,enero,648,372,31472,psicológica,601,mestizo,regular
22,2022,6-11,Huancavelica,febrero,493,138,31472,económica,190,mestizo,regular
22,2022,6-11,Huancavelica,marzo,591,364,31472,física,576,mestizo,regular
22,2022,6-11,Huancavelica,abril,151,306,31472,psicológica,481,quechua,regular
22,2022,6-11,Huancavelica,mayo,69,618,31472,psicológica,603,mestizo,regular
22,2022,6-11,Huancavelica,junio,759,589,31472,psicológica,386,mestizo,regular
22,2022,6-11,Huancavelica,julio,357,194,31472,sexual,445,quechua,regular
22,2022,6-11,Huancavelica,agosto,659,237,31472,física,535,mestizo,regular
22,2022,6-11,Huancavelica,septiembre,497,425,31472,psicológica,619,mestizo,comisaria
22,2022,6-11,Huancavelica,octubre,350,593,31472,psicológica,308,mestizo,comisaria
22,2022,6-11,Huancavelica,noviembre,293,531,31472,física,352,mestizo,comisaria
22,2022,6-11,Huancavelica,diciembre,580,675,31472,psicológica,240,quechua,regular
22,2022,12-17,Huancavelica,enero,550,175,31472,psicológica,180,mestizo,regular
22,2022,12-17,Huancavelica,febrero,797,432,31472,psicológica,197,mestizo,comisaria
22,2022,12-17,Huancavelica,marzo,174,124,31472,psicológica,266,mestizo,regular
22,2022,12-17,Huancavelica,abril,608,103,31472,psicológica,664,mestizo,comisaria
22,2022,12-17,Huancavelica,mayo,770,127,31472,física,514,mestizo,regular
22,2022,12-17,Huancavelica,junio,780,324,31472,psicológica,479,mestizo,regular
22,2022,12-17,Huancavelica,julio,271,107,31472,sexual,100,mestizo,regular
22,2022,12-17,Huancavelica,agosto,372,213,31472,física,276,quechua,regular
22,2022,12-17,Huancavelica,septiembre,577,376,31472,psicológica,498,mestizo,comisaria
22,2022,12-17,Huancavelica,octubre,676,381,31472,psicológica,197,quechua,comisaria
22,2022,12-17,Huancavelica,noviembre,605,674,31472,física,395,mestizo,regular
22,2022,12-17,Huancavelica,diciembre,182,92,31472,psicológica,586,quechua,comisaria
22,2022,18-29,Huancavelica,enero,260,239,31472,psicológica,361,mestizo,regular
22,2022,18-29,Huancavelica,febrero,373,593,31472,física,396,mestizo,regular
22,2022,18-29,Huancavelica,marzo,602,664,31472,psicológica,218,mestizo,regular
22,2022,18-29,Huancavelica,abril,375,461,31472,sexual,651,mestizo,regular
22,2022,18-29,Huancavelica,mayo,772,480,31472,psicológica,398,mestizo,regular
22,2022,18-29,Huancavelica,junio,419,425,31472,psicológica,419,mestizo,comisaria
22,2022,18-29,Huancavelica,julio,207,401,31472,psicológica,115,mestizo,comisaria
22,2022,18-29,Huancavelica,agosto,333,515,31472,física,443,mestizo,regular
22,2022,18-29,Huancavelica,septiembre,243,562,31472,física,165,mestizo,comisaria
22,2022,18-29,Huancavelica,octubre,268,187,31472,psicológica,125,mestizo,regular
22,2022,18-29,Huancavelica,noviembre,479,636,31472,psicológica,490,mestizo,regular
22,2022,18-29,Huancavelica,diciembre,797,219,31472,sexual,241,mestizo,regular
22,2022,30+,Huancavelica,enero,141,218,31472,psicológica,634,mestizo,regular
22,2022,30+,Huancavelica,febrero,335,575,31472,física,551,mestizo,comisaria
22,2022,30+,Huancavelica,marzo,126,452,31472,psicológica,144,mestizo,regular
22,2022,30+,Huancavelica,abril,650,282,31472,psicológica,544,quechua,comisaria
22,2022,30+,Huancavelica,mayo,347,213,31472,psicológica,623,mestizo,comisaria
22,2022,30+,Huancavelica,junio,700,151,31472,psicológica,497,mestizo,comisaria
22,2022,30+,Huancavelica,julio,58,274,31472,física,100,mestizo,comisaria
22,2022,30+,Huancavelica,agosto,317,626,31472,psicológica,616,mestizo,regular
22,2022,30+,Huancavelica,septiembre,410,316,31472,psicológica,237,mestizo,comisaria
22,2022,30+,Huancavelica,octubre,633,307,31472,psicológica,326,mestizo,comisaria
22,2022,30+,Huancavelica,noviembre,621,397,31472,psicológica,494,mestizo,comisaria
22,2022,30+,Huancavelica,diciembre,80,264,31472,económica,204,quechua,regular
22,2020,0-5,Huancavelica,enero,251,488,30540,sexual,598,mestizo,comisaria
22,2020,0-5,Huancavelica,febrero,244,362,30540,psicológica,239,quechua,regular
22,2020,0-5,Huancavelica,marzo,381,372,30540,psicológica,170,mestizo,regular
22,2020,0-5,Huancavelica,abril,679,603,30540,física,453,mestizo,comisaria
22,2020,0-5,Huancavelica,mayo,229,535,30540,física,564,mestizo,regular
22,2020,0-5,Huancavelica,junio,55,405,30540,física,345,mestizo,regular
22,2020,0-5,Huancavelica,julio,171,179,30540,física,592,quechua,regular
22,2020,0-5,Huancavelica,agosto,523,539,30540,física,396,mestizo,regular
22,2020,0-5,Huancavelica,septiembre,140,593,30540,psicológica,166,quechua,comisaria
22,2020,0-5,Huancavelica,octubre,671,650,30540,física,135,mestizo,regular
22,2020,0-5,Huancavelica,noviembre,687,578,30540,psicológica,117,mestizo,comisaria
22,2020,0-5,Huancavelica,diciembre,429,581,30540,psicológica,398,mestizo,regular
22,2020,6-11,Huancavelica,enero,162,503,30540,psicológica,300,mestizo,comisaria
22,2020,6-11,Huancavelica,febrero,646,198,30540,física,647,mestizo,comisaria
22,2020,6-11,Huancavelica,marzo,237,368,30540,psicológica,321,mestizo,comisaria
22,2020,6-11,Huancavelica,abril,279,632,30540,psicológica,139,mestizo,comisaria
22,2020,6-11,Huancavelica,mayo,652,236,30540,psicológica,424,mestizo,regular
22,2020,6-11,Huancavelica,junio,380,407,30540,psicológica,114,mestizo,comisaria
22,2020,6-11,Huancavelica,julio,301,467,30540,física,187,mestizo,regular
22,2020,6-11,Huancavelica,agosto,640,310,30540,económica,479,mestizo,regular
22,2020,6-11,Huancavelica,septiembre,647,291,30540,física,481,quechua,regular
22,2020,6-11,Huancavelica,octubre,172,217,30540,psicológica,576,mestizo,comisaria
22,2020,6-11,Huancavelica,noviembre,538,269,30540,psicológica,640,mestizo,comisaria
22,2020,6-11,Huancavelica,diciembre,745,620,30540,psicológica,335,mestizo,regular
22,2020,12-17,Huancavelica,enero,322,583,30540,psicológica,133,mestizo,regular
22,2020,12-17,Huancavelica,febrero,296,326,30540,física,396,mestizo,regular
22,2020,12-17,Huancavelica,marzo,232,240,30540,física,310,mestizo,comisaria
22,2020,12-17,Huancavelica,abril,297,696,30540,física,170,quechua,comisaria
22,2020,12-17,Huancavelica,mayo,499,125,30540,psicológica,616,mestizo,comisaria
22,2020,12-17,Huancavelica,junio,487,454,30540,psicológica,361,mestizo,regular
22,2020,12-17,Huancavelica,julio,240,526,30540,psicológica,600,quechua,regular
22,2020,12-17,Huancavelica,agosto,624,481,30540,psicológica,535,mestizo,comisaria
22,2020,12-17,Huancavelica,septiembre,490,489,30540,psicológica,280,mestizo,regular
22,2020,12-17,Huancavelica,octubre,163,526,30540,psicológica,308,mestizo,regular
22,2020,12-17,Huancavelica,noviembre,102,247,30540,sexual,335,mestizo,comisaria
22,2020,12-17,Huancavelica,diciembre,424,460,30540,psicológica,438,mestizo,comisaria
22,2020,18-29,Huancavelica,enero,452,620,30540,psicológica,341,mestizo,comisaria
22,2020,18-29,Huancavelica,febrero,115,438,30540,psicológica,284,mestizo,regular
22,2020,18-29,Huancavelica,marzo,532,684,30540,psicológica,181,mestizo,regular
22,2020,18-29,Huancavelica,abril,425,469,30540,psicológica,117,mestizo,comisaria
22,2020,18-29,Huancavelica,mayo,640,530,30540,física,313,mestizo,comisaria
22,2020,18-29,Huancavelica,junio,123,343,30540,psicológica,269,mestizo,regular
22,2020,18-29,Huancavelica,julio,161,558,30540,física,116,mestizo,comisaria
22,2020,18-29,Huancavelica,agosto,702,270,30540,física,651,quechua,regular
22,2020,18-29,Huancavelica,septiembre,89,567,30540,física,406,mestizo,regular
22,2020,18-29,Huancavelica,octubre,114,320,30540,psicológica,566,mestizo,regular
22,2020,18-29,Huancavelica,noviembre,95,258,30540,psicológica,259,mestizo,comisaria
22,2020,18-29,Huancavelica,diciembre,87,327,30540,física,434,mestizo,regular
22,2020,30+,Huancavelica,enero,227,275,30540,psicológica,244,mestizo,regular
22,2020,30+,Huancavelica,febrero,671,274,30540,psicológica,627,mestizo,comisaria
22,2020,30+,Huancavelica,marzo,659,399,30540,psicológica,578,mestizo,regular
22,2020,30+,Huancavelica,abril,535,471,30540,física,511,mestizo,comisaria
22,2020,30+,Huancavelica,mayo,698,666,30540,sexual,639,mestizo,comisaria
22,2020,30+,Huancavelica,junio,688,684,30540,física,145,mestizo,comisaria
22,2020,30+,Huancavelica,julio,258,633,30540,psicológica,597,mestizo,regular
22,2020,30+,Huancavelica,agosto,461,292,30540,física,128,mestizo,regular
22,2020,30+,Huancavelica,septiembre,396,265,30540,psicológica,490,mestizo,comisaria
22,2020,30+,Huancavelica,octubre,346,254,30540,psicológica,435,mestizo,comisaria
22,2020,30+,Huancavelica,noviembre,82,381,30540,física,402,mestizo,regular
22,2020,30+,Huancavelica,diciembre,316,410,30540,psicológica,534,mestizo,comisaria
22,2019,0-5,Huancavelica,enero,773,224,33843,psicológica,414,mestizo,regular
22,2019,0-5,Huancavelica,febrero,273,294,33843,psicológica,372,mestizo,comisaria
22,2019,0-5,Huancavelica,marzo,559,464,33843,sexual,373,mestizo,regular
22,2019,0-5,Huancavelica,abril,570,604,33843,económica,138,mestizo,regular
22,2019,0-5,Huancavelica,mayo,225,391,33843,psicológica,171,mestizo,comisaria
22,2019,0-5,Huancavelica,junio,455,425,33843,física,127,mestizo,regular
22,2019,0-5,Huancavelica,julio,83,346,33843,psicológica,432,mestizo,regular
22,2019,0-5,Huancavelica,agosto,309,569,33843,psicológica,185,mestizo,comisaria
22,2019,0-5,Huancavelica,septiembre,114,143,33843,psicológica,262,quechua,comisaria
22,2019,0-5,Huancavelica,octubre,678,422,33843,física,596,mestizo,comisaria
22,2019,0-5,Huancavelica,noviembre,129,335,33843,psicológica,284,mestizo,regular
22,2019,0-5,Huancavelica,diciembre,613,193,33843,física,449,mestizo,comisaria
22,2019,6-11,Huancavelica,enero,264,378,33843,física,550,mestizo,comisaria
22,2019,6-11,Huancavelica,febrero,741,97,33843,psicológica,209,mestizo,comisaria
22,2019,6-11,Huancavelica,marzo,286,177,33843,sexual,591,mestizo,regular
22,2019,6-11,Huancavelica,abril,590,442,33843,psicológica,425,mestizo,regular
22,2019,6-11,Huancavelica,mayo,672,316,33843,física,418,mestizo,comisaria
22,2019,6-11,Huancavelica,junio,720,468,33843,física,382,mestizo,regular
22,2019,6-11,Huancavelica,julio,341,661,33843,psicológica,212,mestizo,comisaria
22,2019,6-11,Huancavelica,agosto,691,645,33843,física,421,mestizo,regular
22,2019,6-11,Huancavelica,septiembre,495,240,33843,psicológica,101,mestizo,regular
22,2019,6-11,Huancavelica,octubre,702,587,33843,psicológica,482,mestizo,comisaria
22,2019,6-11,Huancavelica,noviembre,394,199,33843,psicológica,116,mestizo,regular
22,2019,6-11,Huancavelica,diciembre,606,467,33843,psicológica,294,mestizo,comisaria
22,2019,12-17,Huancavelica,enero,675,489,33843,psicológica,253,mestizo,comisaria
22,2019,12-17,Huancavelica,febrero,472,320,33843,psicológica,408,mestizo,regular
22,2019,12-17,Huancavelica,marzo,275,158,33843,psicológica,365,mestizo,comisaria
22,2019,12-17,Huancavelica,abril,622,92,33843,sexual,224,mestizo,comisaria
22,2019,12-17,Huancavelica,mayo,574,590,33843,física,291,quechua,regular
22,2019,12-17,Huancavelica,junio,91,451,33843,psicológica,558,mestizo,comisaria
22,2019,12-17,Huancavelica,julio,603,95,33843,psicológica,315,mestizo,regular
22,2019,12-17,Huancavelica,agosto,419,91,33843,psicológica,286,quechua,comisaria
22,2019,12-17,Huancavelica,septiembre,483,582,33843,física,620,mestizo,comisaria
22,2019,12-17,Huancavelica,octubre,322,530,33843,psicológica,247,mestizo,regular
22,2019,12-17,Huancavelica,noviembre,151,419,33843,psicológica,388,mestizo,regular
22,2019,12-17,Huancavelica,diciembre,336,251,33843,psicológica,312,mestizo,regular
22,2019,18-29,Huancavelica,enero,114,321,33843,sexual,518,quechua,regular
22,2019,18-29,Huancavelica,febrero,723,595,33843,física,180,mestizo,regular
22,2019,18-29,Huancavelica,marzo,431,462,33843,psicológica,219,mestizo,regular
22,2019,18-29,Huancavelica,abril,311,457,33843,psicológica,547,mestizo,regular
22,2019,18-29,Huancavelica,mayo,269,640,33843,sexual,170,mestizo,regular
22,2019,18-29,Huancavelica,junio,523,165,33843,física,128,mestizo,comisaria
22,2019,18-29,Huancavelica,julio,95,698,33843,física,405,mestizo,regular
22,2019,18-29,Huancavelica,agosto,442,682,33843,sexual,332,mestizo,regular
22,2019,18-29,Huancavelica,septiembre,500,264,33843,psicológica,283,mestizo,comisaria
22,2019,18-29,Huancavelica,octubre,55,585,33843,psicológica,389,mestizo,regular
22,2019,18-29,Huancavelica,noviembre,525,378,33843,física,126,mestizo,comisaria
22,2019,18-29,Huancavelica,diciembre,108,434,33843,psicológica,528,quechua,comisaria
22,2019,30+,Huancavelica,enero,85,276,33843,psicológica,613,mestizo,regular
22,2019,30+,Huancavelica,febrero,312,494,33843,psicológica,370,mestizo,comisaria
22,2019,30+,Huancavelica,marzo,136,548,33843,psicológica,629,mestizo,regular
22,2019,30+,Huancavelica,abril,196,655,33843,física,291,mestizo,regular
22,2019,30+,Huancavelica,mayo,368,343,33843,física,172,mestizo,comisaria
22,2019,30+,Huancavelica,junio,616,467,33843,física,664,mestizo,regular
22,2019,30+,Huancavelica,julio,247,271,33843,psicológica,263,mestizo,comisaria
22,2019,30+,Huancavelica,agosto,385,233,33843,sexual,590,mestizo,comisaria
22,2019,30+,Huancavelica,septiembre,51,329,33843,física,534,mestizo,regular
22,2019,30+,Huancavelica,octubre,342,131,33843,psicológica,133,mestizo,regular
22,2019,30+,Huancavelica,noviembre,592,363,33843,económica,602,mestizo,regular
22,2019,30+,Huancavelica,diciembre,333,189,33843,psicológica,361,mestizo,regular
22,2018,0-5,Huancavelica,enero,178,322,32119,psicológica,563,mestizo,regular
22,2018,0-5,Huancavelica,febrero,147,348,32119,psicológica,623,mestizo,regular
22,2018,0-5,Huancavelica,marzo,233,654,32119,psicológica,371,mestizo,regular
22,2018,0-5,Huancavelica,abril,464,295,32119,psicológica,379,quechua,comisaria
22,2018,0-5,Huancavelica,mayo,646,683,32119,psicológica,101,mestizo,regular
22,2018,0-5,Huancavelica,junio,195,665,32119,física,368,mestizo,comisaria
22,2018,0-5,Huancavelica,julio,222,559,32119,psicológica,543,mestizo,regular
22,2018,0-5,Huancavelica,agosto,798,411,32119,psicológica,107,mestizo,comisaria
22,2018,0-5,Huancavelica,septiembre,729,542,32119,psicológica,399,mestizo,regular
22,2018,0-5,Huancavelica,octubre,316,374,32119,psicológica,658,mestizo,comisaria
22,2018,0-5,Huancavelica,noviembre,714,473,32119,psicológica,605,quechua,comisaria
22,2018,0-5,Huancavelica,diciembre,651,162,32119,psicológica,184,mestizo,regular
22,2018,6-11,Huancavelica,enero,370,300,32119,física,509,mestizo,regular
22,2018,6-11,Huancavelica,febrero,258,586,32119,física,299,mestizo,regular
22,2018,6-11,Huancavelica,marzo,414,295,32119,psicológica,381,mestizo,comisaria
22,2018,6-11,Huancavelica,abril,281,473,32119,psicológica,153,mestizo,comisaria
22,2018,6-11,Huancavelica,mayo,672,361,32119,psicológica,522,mestizo,comisaria
22,2018,6-11,Huancavelica,junio,377,537,32119,económica,520,mestizo,comisaria
22,2018,6-11,Huancavelica,julio,623,318,32119,psicológica,377,mestizo,regular
22,2018,6-11,Huancavelica,agosto,270,432,32119,psicológica,393,mestizo,regular
22,2018,6-11,Huancavelica,septiembre,351,137,32119,física,415,mestizo,regular
22,2018,6-11,Huancavelica,octubre,642,683,32119,psicológica,436,mestizo,comisaria
22,2018,6-11,Huancavelica,noviembre,459,402,32119,sexual,141,mestizo,regular
22,2018,6-11,Huancavelica,diciembre,54,148,32119,física,634,mestizo,regular
22,2018,12-17,Huancavelica,enero,667,596,32119,psicológica,102,mestizo,regular
22,2018,12-17,Huancavelica,febrero,612,171,32119,psicológica,475,mestizo,comisaria
22,2018,12-17,Huancavelica,marzo,346,404,32119,psicológica,551,mestizo,regular
22,2018,12-17,Huancavelica,abril,601,307,32119,psicológica,351,mestizo,regular
22,2018,12-17,Huancavelica,mayo,172,358,32119,psicológica,649,mestizo,comisaria
22,2018,12-17,Huancavelica,junio,221,175,32119,sexual,260,mestizo,regular
22,2018,12-17,Huancavelica,julio,657,621,32119,sexual,134,mestizo,comisaria
22,2018,12-17,Huancavelica,agosto,395,469,32119,física,539,mestizo,regular
22,2018,12-17,Huancavelica,septiembre,333,357,32119,física,392,mestizo,comisaria
22,2018,12-17,Huancavelica,octubre,519,126,32119,psicológica,630,mestizo,comisaria
22,2018,12-17,Huancavelica,noviembre,446,692,32119,sexual,451,mestizo,regular
22,2018,12-17,Huancavelica,diciembre,493,661,32119,psicológica,480,mestizo,regular
22,2018,18-29,Huancavelica,enero,396,640,32119,psicológica,404,mestizo,regular
22,2018,18-29,Huancavelica,febrero,227,366,32119,psicológica,576,mestizo,regular
22,2018,18-29,Huancavelica,marzo,115,266,32119,sexual,515,mestizo,regular
22,2018,18-29,Huancavelica,abril,440,585,32119,psicológica,425,mestizo,regular
22,2018,18-29,Huancavelica,mayo,608,403,32119,psicológica,419,mestizo,comisaria
22,2018,18-29,Huancavelica,junio,457,692,32119,psicológica,435,mestizo,regular
22,2018,18-29,Huancavelica,julio,792,362,32119,psicológica,274,mestizo,comisaria
22,2018,18-29,Huancavelica,agosto,183,418,32119,psicológica,391,mestizo,regular
22,2018,18-29,Huancavelica,septiembre,68,700,32119,psicológica,396,mestizo,regular
22,2018,18-29,Huancavelica,octubre,408,616,32119,psicológica,516,mestizo,regular
22,2018,18-29,Huancavelica,noviembre,160,252,32119,psicológica,131,mestizo,regular
22,2018,18-29,Huancavelica,diciembre,117,92,32119,física,312,mestizo,comisaria
22,2018,30+,Huancavelica,enero,89,209,32119,física,311,mestizo,regular
22,2018,30+,Huancavelica,febrero,754,257,32119,física,390,mestizo,comisaria
22,2018,30+,Huancavelica,marzo,521,446,32119,psicológica,645,mestizo,comisaria
22,2018,30+,Huancavelica,abril,81,547,32119,psicológica,349,mestizo,comisaria
22,2018,30+,Huancavelica,mayo,102,449,32119,sexual,502,mestizo,regular
22,2018,30+,Huancavelica,junio,799,156,32119,física,354,aimara,comisaria
22,2018,30+,Huancavelica,julio,81,255,32119,psicológica,144,mestizo,regular
22,2018,30+,Huancavelica,agosto,561,380,32119,física,239,mestizo,comisaria
22,2018,30+,Huancavelica,septiembre,251,532,32119,física,137,mestizo,comisaria
22,2018,30+,Huancavelica,octubre,289,539,32119,sexual,155,mestizo,comisaria
22,2018,30+,Huancavelica,noviembre,133,155,32119,física,559,mestizo,comisaria
22,2018,30+,Huancavelica,diciembre,125,222,32119,psicológica,568,blanco,regular
22,2023,0-5,Huancavelica,enero,294,246,10978,psicológica,260,mestizo,regular
22,2023,0-5,Huancavelica,febrero,132,448,10978,física,378,mestizo,comisaria
22,2023,0-5,Huancavelica,marzo,269,187,10978,sexual,252,mestizo,comisaria
22,2023,0-5,Huancavelica,abril,679,606,10978,psicológica,311,mestizo,regular
22,2023,6-11,Huancavelica,enero,533,97,10978,psicológica,418,mestizo,regular
22,2023,6-11,Huancavelica,febrero,571,656,10978,psicológica,637,mestizo,regular
22,2023,6-11,Huancavelica,marzo,729,469,10978,física,489,mestizo,regular
22,2023,6-11,Huancavelica,abril,707,633,10978,psicológica,436,mestizo,regular
22,2023,12-17,Huancavelica,enero,94,667,10978,psicológica,378,mestizo,regular
22,2023,12-17,Huancavelica,febrero,663,202,10978,física,226,mestizo,regular
22,2023,12-17,Huancavelica,marzo,371,135,10978,psicológica,559,mestizo,regular
22,2023,12-17,Huancavelica,abril,661,267,10978,psicológica,325,mestizo,regular
22,2023,18-29,Huancavelica,enero,318,273,10978,psicológica,192,mestizo,regular
22,2023,18-29,Huancavelica,febrero,577,386,10978,psicológica,556,mestizo,regular
